trip_id;stop_id;route_id;route_short_name;route_long_name;route_type;stop_name;route_type_label
3153;HDVSUB;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Hôtel de Ville;Bus
3153;LUTIN-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Lutin;Bus
3153;BRISEP-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Brisepotière;Bus
3153;CHATEN-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Châtenay;Bus
3153;SEPSON-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;7 Sonnettes;Bus
3153;RTEPAR-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Route de Paris;Bus
3153;PROVIN-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Provins;Bus
3153;DIONNIER;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Dionnière;Bus
3153;SPORBR-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Briollay Stade;Bus
3153;BRIOLL-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Briollay Mairie;Bus
3153;VARENN-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Varennes;Bus
3153;BVALLE-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Basses Vallées;Bus
3153;VERIGN-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Vérigné;Bus
6255669;TRELAZE;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Quantinière;Bus
6255669;MALRAUX;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Malraux;Bus
6255669;FMAURIAC;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Mauriac;Bus
6255669;PEPINIER;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Trélazé Gare;Bus
6255669;HMTREL;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;08-mai;Bus
6255669;CIMTRELA;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Trélazé Cimetière;Bus
6255669;EGLTRELA;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Trélazé Église;Bus
6255669;MAIRTREL;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Trélazé Mairie;Bus
6255669;MONTHIBE;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Monthibert;Bus
6255669;GRCARREA;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Arena Loire;Bus
6255669;BUISSON;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Buisson;Bus
6255669;PYRAM02;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Pyramide;Bus
6255669;LEFEVRE;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Lefèvre;Bus
6255669;MALAQUAI;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Malaquais;Bus
6255669;MENARD;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Ménard;Bus
6255669;CHOUTEAU;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Chouteau;Bus
6255669;FRESNAIE;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Fresnaies;Bus
6255669;MARAIS;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Marais;Bus
6255669;BELLVUTR;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Bellevue;Bus
6255669;LEOLAGRA;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Léo Lagrange;Bus
6255669;VDLOIRE;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Val de Loire;Bus
6255669;ECLATERI;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Éclateries;Bus
6255669;JUSTICES;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Justices;Bus
6255669;DELACROI;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Delacroix;Bus
6255669;MILLOT.;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Saumuroise;Bus
6255669;MADELEIN;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Madeleine;Bus
6255669;VOLNEY;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Volney;Bus
6255669;BOUGONNI;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Bourgonnier;Bus
6255669;MICHELET;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Michelet;Bus
6255669;ANLEROY;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;André Leroy;Bus
6255669;PATNOIRE;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Paul Bert;Bus
6255669;HARAS;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Foch-Haras;Bus
6255669;STAUBIN;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Foch-St-Aubin;Bus
6255669;LORRTERM;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Lorraine;Bus
6255690;FO-LOR-R;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Foch-Maison Bleue;Bus
6255690;STAUBI-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Foch-St-Aubin;Bus
6255690;HARAS-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Foch-Haras;Bus
6255690;ANLERO-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;André Leroy;Bus
6255690;MICHEL-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Michelet;Bus
6255690;BOUGO.-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Bourgonnier;Bus
6255690;VOLNEY-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Volney;Bus
6255690;MADELE-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Madeleine;Bus
6255690;MILLOT-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Saumuroise;Bus
6255690;DELACR-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Delacroix;Bus
6255690;JUSTIC-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Justices;Bus
6255690;ECLATE-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Éclateries;Bus
6255690;VDLOIR-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Val de Loire;Bus
6255690;LEOLA2-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Léo Lagrange;Bus
6255690;BELVTR-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Bellevue;Bus
6255690;MARAIS-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Marais;Bus
6255690;FRESNA-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Fresnaies;Bus
6255690;CHOUTE-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Chouteau;Bus
6255690;MENA-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Ménard;Bus
6255690;MALAQU-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Malaquais;Bus
6255690;LEFEVR-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Lefèvre;Bus
6255690;PYRAM2-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Pyramide;Bus
6255690;BUISSO-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Buisson;Bus
6255690;GRCARR-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Arena Loire;Bus
6255690;MONTHI-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Monthibert;Bus
6255690;MAIRTR-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Trélazé Mairie;Bus
6255690;EGLTRE-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Trélazé Église;Bus
6255690;CIMETR-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Trélazé Cimetière;Bus
6255690;HMTRE-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;08-mai;Bus
6255690;PEPINI-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Trélazé Gare;Bus
6255690;FMAURI-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Mauriac;Bus
6255690;MALRAU-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Malraux;Bus
6255690;TRELA-AR;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Quantinière;Bus
6257742;PARCEXPO;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Parc Expo;Bus
6257742;PROVINS;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Provins;Bus
6257742;RTEPARIS;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Route de Paris;Bus
6257742;BANCSTMA;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Banchais;Bus
6257742;SEPSONET;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;7 Sonnettes;Bus
6257742;SOLELEVA;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Soleil Levant;Bus
6257742;CHATENAY;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Châtenay;Bus
6257742;MIMOSAS;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Mimosas;Bus
6257742;BRISEPOT;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Brisepotière;Bus
6257742;DESJARDI;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Desjardins;Bus
6257742;MACE;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Macé;Bus
6257742;LUTIN;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Lutin;Bus
6257742;MUSSET;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Musset;Bus
6257742;SAVARY;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Savary;Bus
6257742;MENDESFR;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Mendès France;Bus
6257742;FO-LOR-R;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Foch-Maison Bleue;Bus
6257742;STAUBI-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Foch-St-Aubin;Bus
6257742;HARAS-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Foch-Haras;Bus
6257742;LESGAR-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Les Gares;Bus
6257742;BREMON-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Gares Bremont;Bus
6257742;ACAD-PLA;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Académie;Bus
6257742;CHDARR-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Château;Bus
6257742;GDMAIN-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Grand Maine;Bus
6257742;PERUSSAI;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Pérussaie;Bus
6257742;LEDENIER;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Maison du Lac;Bus
6257742;JEAN-MON;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Monnet;Bus
6257742;DELESC-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Delescluze;Bus
6257742;MONTEC-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Montéclair;Bus
6257742;VALLO-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Vallon;Bus
6257742;PROUDH-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Proudhon;Bus
6257742;GRESIL-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Grésillé;Bus
6257742;WIGAN-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Wigan;Bus
6257742;SHEAKS-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Shakespeare;Bus
6257742;AQUITA-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Aliénor d'Aquitaine;Bus
6257742;CCMOLI-E;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Centre Cial Mollière;Bus
6257742;ZIBEAUC;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;ZI Beaucouzé;Bus
6257742;THOMASS;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Thomasserie;Bus
6257742;CLAIE;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Claie;Bus
6257742;GUINEZE;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Guinezert;Bus
6257742;AAMIPI;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;AMIPI;Bus
6257742;EBEAUPIN;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Ébeaupin;Bus
6257742;PAVILLO;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;Pavillon;Bus
6257742;LHOIRI-D;04;4;BEAUCOUZÉ L'Hoirie - ANGERS Parc Expo;3;L'Hoirie;Bus
6189749;2BBCA;C;C;Roseraie - Belle-Beille Campus;0;Belle-Beille Campus;Tramway
6189749;1BEAU;C;C;Roseraie - Belle-Beille Campus;0;Beaussier;Tramway
6189749;1BARR;C;C;Roseraie - Belle-Beille Campus;0;La Barre;Tramway
6189749;1PATT;C;C;Roseraie - Belle-Beille Campus;0;Patton;Tramway
6189749;1ELYS;C;C;Roseraie - Belle-Beille Campus;0;Élysée;Tramway
6189749;1FARC;C;C;Roseraie - Belle-Beille Campus;0;Farcy;Tramway
6189749;1QUAI;C;C;Roseraie - Belle-Beille Campus;0;Le Quai;Tramway
6189749;1DOUT;C;C;Roseraie - Belle-Beille Campus;0;Doutre-Maine;Tramway
6189749;1MOLIE;C;C;Roseraie - Belle-Beille Campus;0;Molière;Tramway
6189749;1RALL;C;C;Roseraie - Belle-Beille Campus;0;Ralliement;Tramway
6189749;1FMBL;C;C;Roseraie - Belle-Beille Campus;0;Foch-Maison Bleue;Tramway
6189749;1HARA;C;C;Roseraie - Belle-Beille Campus;0;Foch-Haras;Tramway
6189749;1LGAR;C;C;Roseraie - Belle-Beille Campus;0;Les Gares;Tramway
6189749;1LAFA;C;C;Roseraie - Belle-Beille Campus;0;La Fayette;Tramway
6189749;1STRA;C;C;Roseraie - Belle-Beille Campus;0;Strasbourg;Tramway
6189749;1BAMA;C;C;Roseraie - Belle-Beille Campus;0;Bamako;Tramway
6189749;1JE23;C;C;Roseraie - Belle-Beille Campus;0;Jean XXIII;Tramway
6189749;1JVIL;C;C;Roseraie - Belle-Beille Campus;0;Jean Vilar;Tramway
6189749;2ANRO;C;C;Roseraie - Belle-Beille Campus;0;Roseraie;Tramway
6254730;1MONP;B;B;Monplaisir - Belle-Beille Campus;0;Monplaisir;Tramway
6254730;2EURO;B;B;Monplaisir - Belle-Beille Campus;0;Europe;Tramway
6254730;2DUNA;B;B;Monplaisir - Belle-Beille Campus;0;Allonneau-Dunant;Tramway
6254730;2BRIS;B;B;Monplaisir - Belle-Beille Campus;0;Brisepotière;Tramway
6254730;2CROI;B;B;Monplaisir - Belle-Beille Campus;0;Deux-Croix;Tramway
6254730;2MTAI;B;B;Monplaisir - Belle-Beille Campus;0;Montaigne;Tramway
6254730;2CONS;B;B;Monplaisir - Belle-Beille Campus;0;Conservatoire;Tramway
6254730;2CECO;B;B;Monplaisir - Belle-Beille Campus;0;Centre de Congrès;Tramway
6254730;2STSE;B;B;Monplaisir - Belle-Beille Campus;0;St-Serge Université;Tramway
6254730;2MOLIE;B;B;Monplaisir - Belle-Beille Campus;0;Molière;Tramway
6254730;2DOUT;B;B;Monplaisir - Belle-Beille Campus;0;Doutre-Maine;Tramway
6254730;2QUAI;B;B;Monplaisir - Belle-Beille Campus;0;Le Quai;Tramway
6254730;2FARC;B;B;Monplaisir - Belle-Beille Campus;0;Farcy;Tramway
6254730;2ELYS;B;B;Monplaisir - Belle-Beille Campus;0;Élysée;Tramway
6254730;2PATT;B;B;Monplaisir - Belle-Beille Campus;0;Patton;Tramway
6254730;2BARR;B;B;Monplaisir - Belle-Beille Campus;0;La Barre;Tramway
6254730;2BEAU;B;B;Monplaisir - Belle-Beille Campus;0;Beaussier;Tramway
6254730;1BBCA;B;B;Monplaisir - Belle-Beille Campus;0;Belle-Beille Campus;Tramway
6189753;2BBCA;B;B;Monplaisir - Belle-Beille Campus;0;Belle-Beille Campus;Tramway
6189769;1BBCA;C;C;Roseraie - Belle-Beille Campus;0;Belle-Beille Campus;Tramway
6259150;1BEAU;B;B;Monplaisir - Belle-Beille Campus;0;Beaussier;Tramway
6259150;1BARR;B;B;Monplaisir - Belle-Beille Campus;0;La Barre;Tramway
6259150;1PATT;B;B;Monplaisir - Belle-Beille Campus;0;Patton;Tramway
6259150;1ELYS;B;B;Monplaisir - Belle-Beille Campus;0;Élysée;Tramway
6259150;1FARC;B;B;Monplaisir - Belle-Beille Campus;0;Farcy;Tramway
6259150;1QUAI;B;B;Monplaisir - Belle-Beille Campus;0;Le Quai;Tramway
6259150;1DOUT;B;B;Monplaisir - Belle-Beille Campus;0;Doutre-Maine;Tramway
6259150;1MOLIE;B;B;Monplaisir - Belle-Beille Campus;0;Molière;Tramway
6259150;1STSE;B;B;Monplaisir - Belle-Beille Campus;0;St-Serge Université;Tramway
6259150;1CECO;B;B;Monplaisir - Belle-Beille Campus;0;Centre de Congrès;Tramway
6237760;1CONS;B;B;Monplaisir - Belle-Beille Campus;0;Conservatoire;Tramway
6237760;1MTAI;B;B;Monplaisir - Belle-Beille Campus;0;Montaigne;Tramway
6237760;1CROI;B;B;Monplaisir - Belle-Beille Campus;0;Deux-Croix;Tramway
6237760;1BRIS;B;B;Monplaisir - Belle-Beille Campus;0;Brisepotière;Tramway
6237760;1DUNA;B;B;Monplaisir - Belle-Beille Campus;0;Allonneau-Dunant;Tramway
6237760;1EURO;B;B;Monplaisir - Belle-Beille Campus;0;Europe;Tramway
6237760;2MONP;B;B;Monplaisir - Belle-Beille Campus;0;Monplaisir;Tramway
6189778;3BBCA;B;B;Monplaisir - Belle-Beille Campus;0;Belle-Beille Campus;Tramway
6224927;MORLONG;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Morlong;Bus
6224927;BOURSE;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Bourse;Bus
6224901;BOURSE-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Bourse;Bus
6224901;MORLON-E;01;1;TRÉLAZÉ Quantinière - ANGERS Lorraine;3;Morlong;Bus
6189748;1ANRO;C;C;Roseraie - Belle-Beille Campus;0;Roseraie;Tramway
6189748;2JVIL;C;C;Roseraie - Belle-Beille Campus;0;Jean Vilar;Tramway
6189748;2JE23;C;C;Roseraie - Belle-Beille Campus;0;Jean XXIII;Tramway
6189748;2BAMA;C;C;Roseraie - Belle-Beille Campus;0;Bamako;Tramway
6189748;2STRA;C;C;Roseraie - Belle-Beille Campus;0;Strasbourg;Tramway
6189748;2LAFA;C;C;Roseraie - Belle-Beille Campus;0;La Fayette;Tramway
6189748;2LGAR;C;C;Roseraie - Belle-Beille Campus;0;Les Gares;Tramway
6189748;2HARA;C;C;Roseraie - Belle-Beille Campus;0;Foch-Haras;Tramway
6189748;2FMBL;C;C;Roseraie - Belle-Beille Campus;0;Foch-Maison Bleue;Tramway
6189748;2RALL;C;C;Roseraie - Belle-Beille Campus;0;Ralliement;Tramway
6189748;2MOLIE;C;C;Roseraie - Belle-Beille Campus;0;Molière;Tramway
6189748;2DOUT;C;C;Roseraie - Belle-Beille Campus;0;Doutre-Maine;Tramway
6189748;2QUAI;C;C;Roseraie - Belle-Beille Campus;0;Le Quai;Tramway
6189748;2FARC;C;C;Roseraie - Belle-Beille Campus;0;Farcy;Tramway
6189748;2ELYS;C;C;Roseraie - Belle-Beille Campus;0;Élysée;Tramway
6189748;2PATT;C;C;Roseraie - Belle-Beille Campus;0;Patton;Tramway
6189748;2BARR;C;C;Roseraie - Belle-Beille Campus;0;La Barre;Tramway
6189748;2BEAU;C;C;Roseraie - Belle-Beille Campus;0;Beaussier;Tramway
6189748;3BBCA;C;C;Roseraie - Belle-Beille Campus;0;Belle-Beille Campus;Tramway
6189521;CITESO-E;NavM;NavM;ANGERS Navette Marché;3;La Cité-Chabada;Bus
6189521;DOYENN-E;NavM;NavM;ANGERS Navette Marché;3;Doyenné;Bus
6189521;SAVOIE-E;NavM;NavM;ANGERS Navette Marché;3;Savoie;Bus
6189521;MONPLA23;NavM;NavM;ANGERS Navette Marché;3;Monplaisir;Bus
6189521;PLDEUR-E;NavM;NavM;ANGERS Navette Marché;3;Europe;Bus
6189521;RBRIOLLA;NavM;NavM;ANGERS Navette Marché;3;Route de Briollay;Bus
6189521;RAMON;NavM;NavM;ANGERS Navette Marché;3;Ramon;Bus
6189792;2AARD;A;A;Roseraie - Avrillé-Ardenne;0;Avrillé - Ardenne;Tramway
6189792;1BASC;A;A;Roseraie - Avrillé-Ardenne;0;Bascule;Tramway
6189792;1STGI;A;A;Roseraie - Avrillé-Ardenne;0;St-Gilles;Tramway
6189792;1ACAS;A;A;Roseraie - Avrillé-Ardenne;0;Acacias;Tramway
6189792;1BROY;A;A;Roseraie - Avrillé-Ardenne;0;Bois du Roy;Tramway
6189792;1PMAY;A;A;Roseraie - Avrillé-Ardenne;0;Plateau Mayenne;Tramway
6189792;1BOTA;A;A;Roseraie - Avrillé-Ardenne;0;Terra Botanica;Tramway
6189792;1VERN;A;A;Roseraie - Avrillé-Ardenne;0;Verneau;Tramway
6189792;1HSAU;A;A;Roseraie - Avrillé-Ardenne;0;Hauts de St-Aubin;Tramway
6189792;1JMOU;A;A;Roseraie - Avrillé-Ardenne;0;Jean Moulin;Tramway
6189792;1CAPU;A;A;Roseraie - Avrillé-Ardenne;0;Capucins;Tramway
6189792;1HOPA;A;A;Roseraie - Avrillé-Ardenne;0;CHU-Hôpital;Tramway
6189792;1BMAI;A;A;Roseraie - Avrillé-Ardenne;0;Berges de Maine;Tramway
6189792;1STSE;A;A;Roseraie - Avrillé-Ardenne;0;St-Serge Université;Tramway
6189792;1CECO;A;A;Roseraie - Avrillé-Ardenne;0;Centre de Congrès;Tramway
6189792;1HDVA;A;A;Roseraie - Avrillé-Ardenne;0;Hôtel de Ville;Tramway
6189792;1FMBL;A;A;Roseraie - Avrillé-Ardenne;0;Foch-Maison Bleue;Tramway
6189792;1HARA;A;A;Roseraie - Avrillé-Ardenne;0;Foch-Haras;Tramway
6189792;1LGAR;A;A;Roseraie - Avrillé-Ardenne;0;Les Gares;Tramway
6189792;1LAFA;A;A;Roseraie - Avrillé-Ardenne;0;La Fayette;Tramway
6189792;1STRA;A;A;Roseraie - Avrillé-Ardenne;0;Strasbourg;Tramway
6189792;1BAMA;A;A;Roseraie - Avrillé-Ardenne;0;Bamako;Tramway
6189792;1JE23;A;A;Roseraie - Avrillé-Ardenne;0;Jean XXIII;Tramway
6189792;1JVIL;A;A;Roseraie - Avrillé-Ardenne;0;Jean Vilar;Tramway
6189792;2ANRO;A;A;Roseraie - Avrillé-Ardenne;0;Roseraie;Tramway
6189844;1AARD;A;A;Roseraie - Avrillé-Ardenne;0;Avrillé - Ardenne;Tramway
3187;ESTAMI-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;L'Estaminet;Bus
3187;DEUVAL-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Deux Vallées;Bus
3187;VIEUXP-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Vieux Port;Bus
3187;RESIDE-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Résidence;Bus
3187;GARVIB-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Gare Vieux Briollay;Bus
3187;GDMOTT-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Grand Mottay;Bus
3187;CLOSDU-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Clos du Vau;Bus
3187;ROFOUL-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Roche Foulques;Bus
3187;GADIFA-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Gadifaix;Bus
3187;LORTIE-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;L'Ortier;Bus
3187;SOUSTA-E;31;31;BRIOLLAY Vérigné / SOUCELLES Stade - ANGERS Hôtel de Ville;3;Soucelles Stade;Bus
6258505;SAUBIN;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;St-Aubin La Salle;Bus
6258505;PIGNONIE;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Pignonière;Bus
6258505;CLAVERIE;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Claverie;Bus
6258505;JARDFA;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Jardins Familiaux;Bus
6258505;BANCHAIS;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Banchais;Bus
6258505;CHATELAI;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Châtelain;Bus
6258505;CRBLANCH;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Croix Blanche;Bus
6258505;ORMEAUX;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Ormeaux;Bus
6258505;VANDEL;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Vandellant;Bus
6258505;ISORET;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Isoret;Bus
6258505;GILLIER;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Gillier;Bus
6258505;DAGUENET;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Daguenet;Bus
6258505;JERUSALE;07;7;MONTREUIL-JUIGNÉ Béné - ST-SYLVAIN St-Aubin La Salle;3;Jérusalem;Bus
